"title","id","addr","cate.major","cate.minor","avg.cost","url"
"艾麥全日早午餐","931546","台南市北區北園街28-1號","早餐","西式早餐",120,"http://www.ipeen.com.tw/shop/931546-艾麥全日早午餐"
"隨行廚房","1011384","新竹縣竹北市六家六街３5號1樓","早餐","西式早餐",75,"http://www.ipeen.com.tw/shop/1011384-隨行廚房"
"Just a Bear 只是一隻熊 咖啡 早午餐(土城店)","1164746","新北市土城區金城路三段33巷8號","早餐","早午餐",268,"http://www.ipeen.com.tw/shop/1164746-Just-a-Bear-只是一隻熊-咖啡-早午餐-土城店"
"幸福月台早餐店","1014802","台中市西屯區文華路203號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1014802-幸福月台早餐店"
"烏日水煎包","1016758","台中市烏日區平等路29號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1016758-烏日水煎包"
"喬樂晨坊(大德店)","1057488","台中市北區大德街1號","早餐","其他類型早餐",55,"http://www.ipeen.com.tw/shop/1057488-喬樂晨坊-大德店"
"花點食間","1148225","彰化縣彰化市中正路二段780-10號","早餐","早午餐",163,"http://www.ipeen.com.tw/shop/1148225-花點食間"
"喵姨蛋餅Cindy's Pancake","1194458","高雄市鹽埕區大公路51號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1194458-喵姨蛋餅Cindy-s-Pancake"
"拉亞漢堡 Laya Burger(文南店)","35382","台南市南區文南路106號","早餐","西式早餐",75,"http://www.ipeen.com.tw/shop/35382-拉亞漢堡-Laya-Burger-文南店"
"大新庄早點","129297","彰化縣田中鎮員集路一段880號","早餐","中式早餐",28,"http://www.ipeen.com.tw/shop/129297-大新庄早點"
"麥味登 Cafe&Brunch(貴陽店)","47716","台北市萬華區貴陽街二段121號","早餐","西式早餐",123,"http://www.ipeen.com.tw/shop/47716-麥味登-Cafe-Brunch-貴陽店"
"洋蔥田漢堡","156387","新北市三重區新北大道一段172號","早餐","西式早餐",53,"http://www.ipeen.com.tw/shop/156387-洋蔥田漢堡"
"手工大蛋餅","796772","新北市汐止區中興路146號","早餐","中式早餐",43,"http://www.ipeen.com.tw/shop/796772-手工大蛋餅"
"擱再來包子","1054600","苗栗縣竹南鎮中正路42號","早餐","中式早餐",31,"http://www.ipeen.com.tw/shop/1054600-擱再來包子"
"無名蛋餅","1022366","台中市北屯區軍功路二段附近","早餐","中式早餐",20,"http://www.ipeen.com.tw/shop/1022366-無名蛋餅"
"三元早點","1011426","桃園市桃園區三元街95號","早餐","中式早餐",35,"http://www.ipeen.com.tw/shop/1011426-三元早點"
"歐兔啡食館-小港社教館","1092800","高雄市小港區學府路102號","早餐","西式早餐",300,"http://www.ipeen.com.tw/shop/1092800-歐兔啡食館-小港社教館"
"早享","1205876","新北市永和區永和市仁愛路125號","早餐","西式早餐",110,"http://www.ipeen.com.tw/shop/1205876-早享"
"點匠輕鬆小品","1077420","台中市北區英才路389號1樓","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/1077420-點匠輕鬆小品"
"6吋盤早午餐(鼎新店)(鼎新店)","1201889","高雄市三民區鼎新路191號","早餐","早午餐",143,"http://www.ipeen.com.tw/shop/1201889-6吋盤早午餐-鼎新店-鼎新店"
"拉亞漢堡 Laya Burger(大直店)","51979","台北市中山區北安路458巷41弄28號","早餐","西式早餐",75,"http://www.ipeen.com.tw/shop/51979-拉亞漢堡-Laya-Burger-大直店"
"美日早餐店(板橋店)","609330","新北市板橋區陽明街23巷8弄","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/609330-美日早餐店-板橋店"
"樂芙餐館","1055234","高雄市新興區信守街98號","早餐","西式早餐",299,"http://www.ipeen.com.tw/shop/1055234-樂芙餐館"
"雅米樂早餐店","933312","台南市北區育德路121號","早餐","西式早餐",30,"http://www.ipeen.com.tw/shop/933312-雅米樂早餐店"
"堡媽早餐坊","920654","新北市汐止區中興路39號","早餐","中式早餐",65,"http://www.ipeen.com.tw/shop/920654-堡媽早餐坊"
"No.89 brunch","1068324","高雄市苓雅區四維三路89號","早餐","其他類型早餐",240,"http://www.ipeen.com.tw/shop/1068324-No-89-brunch"
"一心蛋餅","1071080","台中市北區錦中街90號(見7-11然後彎進錦中街內)","早餐","中式早餐",50,"http://www.ipeen.com.tw/shop/1071080-一心蛋餅"
"滿福寶炭烤吐司","1113179","新竹市東區新竹市光復路一段411號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1113179-滿福寶炭烤吐司"
"豆司苑","1210733","新北市中和區南山路320巷3號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1210733-豆司苑"
"古德夫早午餐","1225358","台南市東區東和路93-1號","早餐","早午餐",233,"http://www.ipeen.com.tw/shop/1225358-古德夫早午餐"
"拉亞漢堡 Laya Burger(八德店)","71783","台北市松山區八德路四段 中崙高中旁","早餐","西式早餐",35,"http://www.ipeen.com.tw/shop/71783-拉亞漢堡-Laya-Burger-八德店"
"麥味登 Cafe&Brunch(永貞店)","38477","新北市永和區永貞路419號","早餐","西式早餐",45,"http://www.ipeen.com.tw/shop/38477-麥味登-Cafe-Brunch-永貞店"
"麥味登 Cafe&Brunch(天祥路分店)","947748","台北市中山區天祥路50號","早餐","西式早餐",113,"http://www.ipeen.com.tw/shop/947748-麥味登-Cafe-Brunch-天祥路分店"
"洋果子廚房","1013124","屏東縣恆春鎮墾丁路263號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1013124-洋果子廚房"
"早吧Morning Bar","1073358","台北市士林區美崙街32號","早餐","西式早餐",99,"http://www.ipeen.com.tw/shop/1073358-早吧Morning-Bar"
"Farmers' Kitchen 有機蔬食早午餐","1115018","花蓮縣花蓮市中山路407號","早餐","早午餐",180,"http://www.ipeen.com.tw/shop/1115018-Farmers-Kitchen-有機蔬食早午餐"
"Good Morning 咖啡輕食","1136528","新北市新莊區復興路一段109號","早餐","早午餐",173,"http://www.ipeen.com.tw/shop/1136528-Good-Morning-咖啡輕食"
"找餐計畫","1107410","高雄市前金區仁義街289號","早餐","西式早餐",300,"http://www.ipeen.com.tw/shop/1107410-找餐計畫"
"濰克早午餐wake up(仁武店)","1188815","高雄市仁武區八德中路141號","早餐","西式早餐",180,"http://www.ipeen.com.tw/shop/1188815-濰克早午餐wake-up-仁武店"
"瑪丁窩 Martin's World","1200143","新竹市北區光華街102之1號","早餐","早午餐",162,"http://www.ipeen.com.tw/shop/1200143-瑪丁窩-Martin-s-World"
"櫻桃蛋餅","1183748","桃園市中壢區福德路&新華街交叉口(內壢國小正門旁)","早餐","中式早餐",27,"http://www.ipeen.com.tw/shop/1183748-櫻桃蛋餅"
"1345BRUNCH","1177928","苗栗縣竹南鎮大營路176號","早餐","西式早餐",132,"http://www.ipeen.com.tw/shop/1177928-1345BRUNCH"
"大丸飯糰","1211273","台南市東區東平路164號","早餐","中式早餐",35,"http://www.ipeen.com.tw/shop/1211273-大丸飯糰"
"全豐蛋餅- 原姊妹豆漿","1230893","台南市中西區民族路三段248號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1230893-全豐蛋餅-原姊妹豆漿"
"早安！美芝城(斗六活力大同<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0>)","94543","雲林縣斗六市大同路89號","早餐","西式早餐",45,"http://www.ipeen.com.tw/shop/94543-早安-美芝城-斗六活力大同<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0>"
"拉亞漢堡 Laya Burger(南京西)","54890","台北市大同區南京西路163號","早餐","西式早餐",48,"http://www.ipeen.com.tw/shop/54890-拉亞漢堡-Laya-Burger-南京西"
"弘爺漢堡(逢大店)","120563","台中市西屯區逢大路","早餐","西式早餐",68,"http://www.ipeen.com.tw/shop/120563-弘爺漢堡-逢大店"
"佳香豆漿店(新店)","109651","新北市新店區三民路129號","早餐","中式早餐",47,"http://www.ipeen.com.tw/shop/109651-佳香豆漿店-新店"
"<U+5742>里村無名早餐店","584171","連江縣北竿鄉<U+5742>里村27-1號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/584171-<U+5742>里村無名早餐店"
"甘味處萬丸","1031780","日本 那霸市泉崎1-9-7","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1031780-甘味處萬丸"
"Just a Bear 只是一隻熊 咖啡 早午餐(土城店)","1164746","新北市土城區金城路三段33巷8號","早餐","早午餐",268,"http://www.ipeen.com.tw/shop/1164746-Just-a-Bear-只是一隻熊-咖啡-早午餐-土城店"
"綠香柚子","1015426","南投縣埔里鎮西康路","早餐","西式早餐",115,"http://www.ipeen.com.tw/shop/1015426-綠香柚子"
"Bills(蠶室站)","1059132","韓國 1F Lotte World Mall 300, Olympic-ro, Songpa-gu, Seoul.","早餐","西式早餐",750,"http://www.ipeen.com.tw/shop/1059132-Bills-蠶室站"
"禾間糧倉","1087271","台中市西屯區上石路179號","早餐","西式早餐",400,"http://www.ipeen.com.tw/shop/1087271-禾間糧倉"
"朝司暮想肉排蛋土司(竹北博愛店)","1069128","新竹縣竹北市博愛街210-1號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1069128-朝司暮想肉排蛋土司-竹北博愛店"
"屋沿咖啡","1047722","台中市西區存中街61號","早餐","西式早餐",75,"http://www.ipeen.com.tw/shop/1047722-屋沿咖啡"
"花蓮市 早午餐 路易先生(花蓮市 早午餐 路易先生)","1208330","花蓮縣花蓮市和平路663號","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1208330-花蓮市-早午餐-路易先生-花蓮市-早午餐-路易先生"
"濰克早午餐 Wake Up Brunch(復興店)","1062064","高雄市前鎮區復興三路152號","早餐","西式早餐",200,"http://www.ipeen.com.tw/shop/1062064-濰克早午餐-Wake-Up-Brunch-復興店"
"Mr.碳 烤三明治","1075176","宜蘭縣羅東鎮南門路116號","早餐","西式早餐",70,"http://www.ipeen.com.tw/shop/1075176-Mr-碳-烤三明治"
"Ticket 鐵匙","1214495","新北市三重區重安街56號","早餐","早午餐",150,"http://www.ipeen.com.tw/shop/1214495-Ticket-鐵匙"
"檸檬樹","104264","新北市淡水區學府路136巷","早餐","西式早餐",52,"http://www.ipeen.com.tw/shop/104264-檸檬樹"
"HONEY PASTA","1031642","彰化縣員林市台鳳路7號","早餐","西式早餐",98,"http://www.ipeen.com.tw/shop/1031642-HONEY-PASTA"
"喫飽新竹南大店","1128002","新竹市東區南大路75號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1128002-喫飽新竹南大店"
"悠巷Coffee&Brunch","1158575","桃園市中壢區長興街35號","早餐","早午餐",184,"http://www.ipeen.com.tw/shop/1158575-悠巷Coffee-Brunch"
"拉亞漢堡 Laya Burger(桃園復興店)","50936","桃園市桃園區復興路452號","早餐","西式早餐",58,"http://www.ipeen.com.tw/shop/50936-拉亞漢堡-Laya-Burger-桃園復興店"
"找餐車","1012358","台北市內湖區內湖路一段(西湖捷運站2號出口旁停車場)","早餐","西式早餐",47,"http://www.ipeen.com.tw/shop/1012358-找餐車"
"點匠輕鬆小品","1077420","台中市北區英才路389號1樓","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/1077420-點匠輕鬆小品"
"APPLE 203 蘋果203早餐店","1073086","新北市土城區區員林街10-2號","早餐","其他類型早餐",52,"http://www.ipeen.com.tw/shop/1073086-APPLE-203-蘋果203早餐店"
"早安！美芝城(台南活力學苑)","94538","台南市東區中華東路二段133巷79號","早餐","西式早餐",62,"http://www.ipeen.com.tw/shop/94538-早安-美芝城-台南活力學苑"
"鴻心堡(裕民店)","578672","新北市土城區裕民路67巷14號","早餐","其他類型早餐",62,"http://www.ipeen.com.tw/shop/578672-鴻心堡-裕民店"
"女媧廟前生滾粥","1045144","澳門草堆街與大三巴街交界處","早餐","中式早餐",89,"http://www.ipeen.com.tw/shop/1045144-女媧廟前生滾粥"
"拉亞漢堡 Laya Burger(昌吉店)","48923","台北市大同區昌吉街37號","早餐","西式早餐",55,"http://www.ipeen.com.tw/shop/48923-拉亞漢堡-Laya-Burger-昌吉店"
"古莫尼 GOOD MONI","1087076","台中市西屯區逢甲路17號","早餐","西式早餐",60,"http://www.ipeen.com.tw/shop/1087076-古莫尼-GOOD-MONI"
"品味美而美","50797","台北市萬華區永福街29號","早餐","西式早餐",65,"http://www.ipeen.com.tw/shop/50797-品味美而美"
"再一塊吧ing(永和店)","1197866","新北市永和區得和路20號","早餐","早午餐",233,"http://www.ipeen.com.tw/shop/1197866-再一塊吧ing-永和店"
"媽媽的傳統飯糰","128703","高雄市前鎮區明正一街路口旁","早餐","中式早餐",25,"http://www.ipeen.com.tw/shop/128703-媽媽的傳統飯糰"
"合家好早午餐(原：多來加早餐店)","88803","新北市板橋區長安街236號","早餐","西式早餐",67,"http://www.ipeen.com.tw/shop/88803-合家好早午餐-原-多來加早餐店"
"上禾味永和豆漿大王(埔心店)","596990","桃園市楊梅區永美路466號","早餐","中式早餐",64,"http://www.ipeen.com.tw/shop/596990-上禾味永和豆漿大王-埔心店"
"勁饌早午餐","1062292","台北市中山區長安西路32號","早餐","西式早餐",60,"http://www.ipeen.com.tw/shop/1062292-勁饌早午餐"
"南屯橋現做現包湯包","592106","台中市南屯區南屯路二段600號旁橋上","早餐","中式早餐",45,"http://www.ipeen.com.tw/shop/592106-南屯橋現做現包湯包"
"拉亞漢堡 Laya Burger","43773","台中市西區四維街70號","早餐","西式早餐",48,"http://www.ipeen.com.tw/shop/43773-拉亞漢堡-Laya-Burger"
"香溢飯糰","550436","台北市大安區復興南路一段133-1號前","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/550436-香溢飯糰"
"點匠輕鬆小品","1077420","台中市北區英才路389號1樓","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/1077420-點匠輕鬆小品"
"厚呷厚呷炭烤三明治貝果漢堡","1014394","台北市中山區南京東路三段216巷25號1樓","早餐","西式早餐",75,"http://www.ipeen.com.tw/shop/1014394-厚呷厚呷炭烤三明治貝果漢堡"
"Def的流浪早餐車","606944","台北市大安區師大路(小公園旁)","早餐","西式早餐",125,"http://www.ipeen.com.tw/shop/606944-Def的流浪早餐車"
"大四方蛋餅","113516","台北市中正區南陽街3之1號","早餐","中式早餐",25,"http://www.ipeen.com.tw/shop/113516-大四方蛋餅"
"威廉叔叔廚房","619042","高雄市苓雅區四維二路130號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/619042-威廉叔叔廚房"
"女王漢堡","600794","宜蘭縣羅東鎮興東路179號","早餐","西式早餐",30,"http://www.ipeen.com.tw/shop/600794-女王漢堡"
"豆點La Pointe","933262","台北市內湖區麗山街68巷14號","早餐","西式早餐",64,"http://www.ipeen.com.tw/shop/933262-豆點La-Pointe"
"鮮纖早午餐","592146","高雄市鼓山區美術南二路119號","早餐","其他類型早餐",94,"http://www.ipeen.com.tw/shop/592146-鮮纖早午餐"
"美式早餐屋(羅東公正店)","594678","宜蘭縣羅東鎮公正路268號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/594678-美式早餐屋-羅東公正店"
"小豆豆中西式速食","622920","台北市萬華區中華路一段114號","早餐","中式早餐",80,"http://www.ipeen.com.tw/shop/622920-小豆豆中西式速食"
"不限∞早餐 n.b. Breakfast","989462","新北市新店區二十張路61號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/989462-不限∞早餐-n-b-Breakfast"
"嘉園早餐","117385","台北市中正區開封街一段2號","早餐","中式早餐",25,"http://www.ipeen.com.tw/shop/117385-嘉園早餐"
"野餐吧吐司","1015718","台南市東區長榮路","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1015718-野餐吧吐司"
"新民生豆漿店","920650","台北市中正區南海路19巷1號","早餐","中式早餐",48,"http://www.ipeen.com.tw/shop/920650-新民生豆漿店"
"廖家飯糰","47853","台北市中山區林森北路623號騎樓","早餐","中式早餐",35,"http://www.ipeen.com.tw/shop/47853-廖家飯糰"
"米亞早餐店","610122","台北市大安區和平東路三段1巷27號","早餐","其他類型早餐",85,"http://www.ipeen.com.tw/shop/610122-米亞早餐店"
"麥町吐司工房(桃園市中壢區文化店)","1045288","桃園市中壢區文化路325號1樓","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1045288-麥町吐司工房-桃園市中壢區文化店"
"大成177早餐店","1014956","台南市南區大成路二段177巷51號","早餐","中式早餐",43,"http://www.ipeen.com.tw/shop/1014956-大成177早餐店"
"福樂堡 Full Happiness Burger","964280","桃園市中壢區新中北路440號","早餐","西式早餐",43,"http://www.ipeen.com.tw/shop/964280-福樂堡-Full-Happiness-Burger"
"永和豆漿(西門町)","116696","台北市中正區漢口街二段30號","早餐","中式早餐",58,"http://www.ipeen.com.tw/shop/116696-永和豆漿-西門町"
